Group_id,Members,Glossary,original,text,default_combine,nectec_combine,string_combine,filename,sentence_num
00374152,indifferently,"with indifference; in an indifferent manner; ""she shrugged indifferently""","00374152 02 r 01 indifferently 0 001 \ 01345797 a 0102 | with indifference; in an indifferent manner; ""she shrugged indifferently""  ",['อย่างเรื่อยๆ'],['อย่าง/FX/O เรื่อย/VV/O ๆ/PU/O'],['อย่าง/FX/O|เรื่อย/VV/O|ๆ/PU/O'],อย่าง/FX/O เรื่อย/VV/O ๆ/PU/O,TWN-adv-3626-Clean-Aug-2021,2539
00374285,indignantly,"in an indignant manner; ""Miss Burney protested indignantly, her long thin nose turning pink with mortification at this irreverent piece of mimicry""","00374285 02 r 01 indignantly 0 001 \ 00116305 a 0101 | in an indignant manner; ""Miss Burney protested indignantly, her long thin nose turning pink with mortification at this irreverent piece of mimicry""  ","['อย่างขุ่นเคือง', 'อย่างไม่พอใจ']",['อย่าง/FX/O ขุ่นเคือง/VV/O|อย่าง/FX/O ไม่/NG/O พอใจ/VV/O'],"['อย่าง/FX/O|ขุ่นเคือง/VV/O', 'อย่าง/FX/O|ไม่/NG/O|พอใจ/VV/O']",อย่าง/FX/O ขุ่นเคือง/VV/O|อย่าง/FX/O ไม่/NG/O พอใจ/VV/O,TWN-adv-3626-Clean-Aug-2021,2540
00374490,discreetly,"with discretion; prudently and with wise self-restraint; ""I sent for the sergeant of the platoon both men were in and asked him to try to find out discreetly what lay behind this""","00374490 02 r 01 discreetly 0 002 ! 00374744 r 0101 \ 00776469 a 0101 | with discretion; prudently and with wise self-restraint; ""I sent for the sergeant of the platoon both men were in and asked him to try to find out discreetly what lay behind this""  ",['อย่างสุขุมรอบคอบ'],['อย่าง/NN/O สุขุม/VV/O รอบคอบ/VV/O'],['อย่าง/NN/O|สุขุม/VV/O|รอบคอบ/VV/O'],อย่าง/NN/O สุขุม/VV/O รอบคอบ/VV/O,TWN-adv-3626-Clean-Aug-2021,2541
00374744,indiscreetly,"without discretion or wisdom or self-restraint; ""she inquired indiscreetly after the state of his health""","00374744 02 r 01 indiscreetly 0 002 ! 00374490 r 0101 \ 00776469 a 0101 | without discretion or wisdom or self-restraint; ""she inquired indiscreetly after the state of his health""  ",['อย่างไม่รอบคอบ'],['อย่าง/FX/O ไม่/NG/O รอบคอบ/VV/O'],['อย่าง/FX/O|ไม่/NG/O|รอบคอบ/VV/O'],อย่าง/FX/O ไม่/NG/O รอบคอบ/VV/O,TWN-adv-3626-Clean-Aug-2021,2542
00374926,indolently,"in an indolent manner; ""he lives indolently with his relatives""","00374926 02 r 01 indolently 0 001 \ 00295445 a 0102 | in an indolent manner; ""he lives indolently with his relatives""  ",['ในลักษณะที่ไม่แสดงความสนใจหรือความพยายามอย่างแท้จริง'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O แสดง/VV/O ความ/FX/O สนใจ/VV/O หรือ/CC/O ความ/FX/O พยายาม/VV/O อย่าง/FX/O แท้จริง/VV/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ไม่/NG/O|แสดง/VV/O|ความ/FX/O|สนใจ/VV/O|หรือ/CC/O|ความ/FX/O|พยายาม/VV/O|อย่าง/FX/O|แท้จริง/VV/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O แสดง/VV/O ความ/FX/O สนใจ/VV/O หรือ/CC/O ความ/FX/O พยายาม/VV/O อย่าง/FX/O แท้จริง/VV/O,TWN-adv-3626-Clean-Aug-2021,2543
00375046,indubitably|beyond_doubt|beyond_a_doubt|beyond_a_shadow_of_a_doubt,"in a manner or to a degree that could not be doubted; ""it was immediately and indubitably apparent that I had interrupted a scene of lovers""; ""his guilt was established beyond a shadow of a doubt""","00375046 02 r 04 indubitably 0 beyond_doubt 0 beyond_a_doubt 0 beyond_a_shadow_of_a_doubt 0 001 \ 01924940 a 0102 | in a manner or to a degree that could not be doubted; ""it was immediately and indubitably apparent that I had interrupted a scene of lovers""; ""his guilt was established beyond a shadow of a doubt""  ",['ในลักษณะหรือในระดับที่ไม่อาจสงสัยได้'],['ใน/PS/O ลักษณะ/NN/O หรือ/CC/O ใน/PS/O ระดับ/NN/O ที่/CC/O ไม่/NG/O อาจ/AX/O สงสัย/VV/O ได้/AX/O'],['ใน/PS/O|ลักษณะ/NN/O|หรือ/CC/O|ใน/PS/O|ระดับ/NN/O|ที่/CC/O|ไม่/NG/O|อาจ/AX/O|สงสัย/VV/O|ได้/AX/O'],ใน/PS/O ลักษณะ/NN/O หรือ/CC/O ใน/PS/O ระดับ/NN/O ที่/CC/O ไม่/NG/O อาจ/AX/O สงสัย/VV/O ได้/AX/O,TWN-adv-3626-Clean-Aug-2021,2544
00375361,indulgently,"in an indulgent manner; ""I was indulgently advised to give the kids what they wanted unless I wished my son to be socially ostracised""","00375361 02 r 01 indulgently 0 001 \ 01767671 a 0101 | in an indulgent manner; ""I was indulgently advised to give the kids what they wanted unless I wished my son to be socially ostracised""  ",['ในลักษณะที่ทำให้บางคนมีหรือทำในสิ่งที่ต้องการ โดยเฉพาะเมื่อสิ่งนั้นไม่เป็นผลดีต่อเขา'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ทำให้/CC/O บาง/AJ/O คน/CL/O มี/VV/O หรือ/CC/O ทำ/VV/O ใน/PS/O สิ่ง/NN/O ที่/CC/O ต้องการ/VV/O  /PU/O โดยเฉพาะ/CC/O เมื่อ/CC/O สิ่ง/NN/O นั้น/AJ/O ไม่/NG/O เป็น/VV/O ผล/NN/O ดี/VV/O ต่อ/PS/O เขา/PR/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ทำให้/CC/O|บาง/AJ/O|คน/CL/O|มี/VV/O|หรือ/CC/O|ทำ/VV/O|ใน/PS/O|สิ่ง/NN/O|ที่/CC/O|ต้องการ/VV/O| /PU/O|โดยเฉพาะ/CC/O|เมื่อ/CC/O|สิ่ง/NN/O|นั้น/AJ/O|ไม่/NG/O|เป็น/VV/O|ผล/NN/O|ดี/VV/O|ต่อ/PS/O|เขา/PR/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ทำให้/CC/O บาง/AJ/O คน/CL/O มี/VV/O หรือ/CC/O ทำ/VV/O ใน/PS/O สิ่ง/NN/O ที่/CC/O ต้องการ/VV/O  /PU/O โดยเฉพาะ/CC/O เมื่อ/CC/O สิ่ง/NN/O นั้น/AJ/O ไม่/NG/O เป็น/VV/O ผล/NN/O ดี/VV/O ต่อ/PS/O เขา/PR/O,TWN-adv-3626-Clean-Aug-2021,2545
00375553,industriously,"in an industrious manner; ""they hoed up weeds industriously all morning""","00375553 02 r 01 industriously 0 001 \ 00758203 a 0102 | in an industrious manner; ""they hoed up weeds industriously all morning""  ",['อย่างขยันขันแข็ง'],['อย่าง/FX/O ขยัน/VV/O ขัน/VV/O แข็ง/VV/O'],['อย่าง/FX/O|ขยัน/VV/O|ขัน/VV/O|แข็ง/VV/O'],อย่าง/FX/O ขยัน/VV/O ขัน/VV/O แข็ง/VV/O,TWN-adv-3626-Clean-Aug-2021,2546
00375685,inextricably,"in an inextricable manner; ""motives inspired by Mammon were often inextricably blended with things pertaining to Caesar and to God""","00375685 02 r 01 inextricably 0 001 \ 00948414 a 0101 | in an inextricable manner; ""motives inspired by Mammon were often inextricably blended with things pertaining to Caesar and to God""  ",['ในลักษณะที่ไม่สามารถคลี่คลายหรือแยกออกได้'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สามารถ/AX/O คลี่คลาย/VV/O หรือ/CC/O แยก/VV/O ออก/AV/O ได้/AX/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ไม่/NG/O|สามารถ/AX/O|คลี่คลาย/VV/O|หรือ/CC/O|แยก/VV/O|ออก/AV/O|ได้/AX/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สามารถ/AX/O คลี่คลาย/VV/O หรือ/CC/O แยก/VV/O ออก/AV/O ได้/AX/O,TWN-adv-3626-Clean-Aug-2021,2547
00375875,influentially,exerting influence,00375875 02 r 01 influentially 0 001 \ 01835852 a 0101 | exerting influence  ,['อย่างมาก'],['อย่าง/FX/O มาก/VV/O'],['อย่าง/FX/O|มาก/VV/O'],อย่าง/FX/O มาก/VV/O,TWN-adv-3626-Clean-Aug-2021,2548
00375953,informatively|instructively,in an informative manner,00375953 02 r 02 informatively 0 instructively 0 004 ! 00376107 r 0202 \ 01326401 a 0201 ! 00376107 r 0101 \ 01307505 a 0101 | in an informative manner  ,['ในลักษณะที่ให้ข้อมูล'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ให้/VV/O ข้อมูล/NN/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ให้/VV/O|ข้อมูล/NN/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ให้/VV/O ข้อมูล/NN/O,TWN-adv-3626-Clean-Aug-2021,2549
00376107,uninformatively|uninstructively,"in an uninformative manner; ""`I can't tell you when the manager will arrive,' he said rather uninformatively""","00376107 02 r 02 uninformatively 0 uninstructively 0 004 ! 00375953 r 0202 \ 01328324 a 0201 ! 00375953 r 0101 \ 01308562 a 0101 | in an uninformative manner; ""`I can't tell you when the manager will arrive,' he said rather uninformatively""  ",['ในลักษณะที่ให้ข้อมูลเพียงเล็กน้อยหรือไม่ให้เลย'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ให้/VV/O ข้อมูล/NN/O เพียง/AV/O เล็กน้อย/AV/O หรือไม่/AV/O ให้/VV/O เลย/PA/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ให้/VV/O|ข้อมูล/NN/O|เพียง/AV/O|เล็กน้อย/AV/O|หรือไม่/AV/O|ให้/VV/O|เลย/PA/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ให้/VV/O ข้อมูล/NN/O เพียง/AV/O เล็กน้อย/AV/O หรือไม่/AV/O ให้/VV/O เลย/PA/O,TWN-adv-3626-Clean-Aug-2021,2550
00376350,infrequently,"not many times; ""in your 1850 church you not infrequently find a dramatic contrast between the sumptuous appointments of the building itself and the inhuman barrack-like living conditions in the church room""","00376350 02 r 01 infrequently 0 002 ! 00035445 r 0101 \ 01070882 a 0101 | not many times; ""in your 1850 church you not infrequently find a dramatic contrast between the sumptuous appointments of the building itself and the inhuman barrack-like living conditions in the church room""  ","['นานๆครั้ง', 'ไม่กี่ครั้ง', 'เป็นครั้งคราว']",['นาน/VV/O ๆ/PU/O ครั้ง/CL/O|ไม่/NG/O กี่/NU/O ครั้ง/CL/O|เป็น/VV/O ครั้ง/CL/O คราว/NN/O'],"['นาน/VV/O|ๆ/PU/O|ครั้ง/CL/O', 'ไม่/NG/O|กี่/NU/O|ครั้ง/CL/O', 'เป็น/VV/O|ครั้ง/CL/O|คราว/NN/O']",นาน/VV/O ๆ/PU/O ครั้ง/CL/O|ไม่/NG/O กี่/NU/O ครั้ง/CL/O|เป็น/VV/O ครั้ง/CL/O คราว/NN/O,TWN-adv-3626-Clean-Aug-2021,2551
00376634,ingeniously,"in an ingenious manner; ""a Hampshire farmer had fowls of different breeds, including Dorkings, and he discriminated ingeniously between the `dark ones' and the `white ones'""","00376634 02 r 01 ingeniously 1 000 | in an ingenious manner; ""a Hampshire farmer had fowls of different breeds, including Dorkings, and he discriminated ingeniously between the `dark ones' and the `white ones'""  ",['อย่างชาญฉลาด'],['อย่าง/FX/O ชาญฉลาด/VV/O'],['อย่าง/FX/O|ชาญฉลาด/VV/O'],อย่าง/FX/O ชาญฉลาด/VV/O,TWN-adv-3626-Clean-Aug-2021,2552
00376847,ingratiatingly,"in a flattering and ingratiating manner; ""she behaves ingratiatingly toward her boss""","00376847 02 r 01 ingratiatingly 0 001 \ 00911365 a 0101 | in a flattering and ingratiating manner; ""she behaves ingratiatingly toward her boss""  ","['ด้วยการเอาใจ', 'อย่างประจบ']",['ด้วย/PS/O การ/FX/O เอาใจ/VV/O|อย่าง/FX/O ประจบ/VV/O'],"['ด้วย/PS/O|การ/FX/O|เอาใจ/VV/O', 'อย่าง/FX/O|ประจบ/VV/O']",ด้วย/PS/O การ/FX/O เอาใจ/VV/O|อย่าง/FX/O ประจบ/VV/O,TWN-adv-3626-Clean-Aug-2021,2553
00376993,inherently,"in an inherent manner; ""the subject matter is sexual activity of any overt kind, which is depicted as inherently desirable and exciting""","00376993 02 r 01 inherently 0 001 \ 01351376 a 0104 | in an inherent manner; ""the subject matter is sexual activity of any overt kind, which is depicted as inherently desirable and exciting""  ",['โดยกำเนิด'],['โดย/CC/O กำเนิด/VV/O'],['โดย/CC/O|กำเนิด/VV/O'],โดย/CC/O กำเนิด/VV/O,TWN-adv-3626-Clean-Aug-2021,2554
00377186,inimitably|unreproducibly,"in an unreproducible manner; ""he has an inimitably verbose style""","00377186 02 r 02 inimitably 0 unreproducibly 0 002 \ 01874252 a 0201 \ 01874420 a 0101 | in an unreproducible manner; ""he has an inimitably verbose style""  ",['ในลักษณะที่ไม่สามารถเลียนแบบได้'],['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สามารถ/AX/O เลียน/VV/O แบบ/NN/O ได้/AX/O'],['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ไม่/NG/O|สามารถ/AX/O|เลียน/VV/O|แบบ/NN/O|ได้/AX/O'],ใน/PS/O ลักษณะ/NN/O ที่/CC/O ไม่/NG/O สามารถ/AX/O เลียน/VV/O แบบ/NN/O ได้/AX/O,TWN-adv-3626-Clean-Aug-2021,2555
00377343,iniquitously,"in an iniquitous manner; ""they really believed that the treaty of Versailles was iniquitously injust""","00377343 02 r 01 iniquitously 0 001 \ 02524601 a 0101 | in an iniquitous manner; ""they really believed that the treaty of Versailles was iniquitously injust""  ",['อย่างไม่ยุติธรรม'],['อย่าง/FX/O ไม่/NG/O ยุติธรรม/VV/O'],['อย่าง/FX/O|ไม่/NG/O|ยุติธรรม/VV/O'],อย่าง/FX/O ไม่/NG/O ยุติธรรม/VV/O,TWN-adv-3626-Clean-Aug-2021,2556
00377503,innately,"in an innate manner; ""the child is said to be innately disposed to learn language""","00377503 02 r 01 innately 0 001 \ 01318798 a 0103 | in an innate manner; ""the child is said to be innately disposed to learn language""  ",['โดยกำเนิด'],['โดย/CC/O กำเนิด/VV/O'],['โดย/CC/O|กำเนิด/VV/O'],โดย/CC/O กำเนิด/VV/O,TWN-adv-3626-Clean-Aug-2021,2557
00377640,innocently,"in a naively innocent manner; ""she smiled at him innocently""","00377640 02 r 01 innocently 0 001 \ 02280420 a 0101 | in a naively innocent manner; ""she smiled at him innocently""  ",['อย่างรู้เท่าไม่ถึงการณ์'],['อย่าง/FX/O รู้/VV/O เท่า/VV/O ไม่/NG/O ถึง/VV/O การณ์/NN/O'],['อย่าง/FX/O|รู้/VV/O|เท่า/VV/O|ไม่/NG/O|ถึง/VV/O|การณ์/NN/O'],อย่าง/FX/O รู้/VV/O เท่า/VV/O ไม่/NG/O ถึง/VV/O การณ์/NN/O,TWN-adv-3626-Clean-Aug-2021,2558
